series.name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,South Sudan,SSD,..,..,..,..,..,..,..,..,-0.008584907,..,..,..,..,..
"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,Sudan,SDN,0,0,0,..,..,..,..,..,..,..,..,..,..,..
"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,Tanzania,TZA,0,0,0,..,..,..,..,..,..,..,..,..,..,..
"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,Togo,TGO,0,0.755496099,1.044234702,2.227031224,32.69773194,10.85135405,-0.478518237,7.846368143,8.339259598,5.726932505,-0.675853437,1.310702843,12.39306569,..
"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,Uganda,UGA,0,..,0.115752981,0.140658045,-0.042850119,0.171082316,-0.164591859,0.083523548,0.000895335,0.000527834,0.001006074,0.000998546,0.000997906,..
"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,Zambia,ZMB,0,..,1.758559371,5.405229502,-0.005967728,-2.752206945,1.460012523,-3.594757809,-0.666464416,0.843339426,-0.278519694,0.167829537,3.018521199,..
"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,Zimbabwe,ZWE,0.196953108,0.112108334,..,0.359585118,0.302795641,0.286301079,0.14142775,0.369315625,0.110203211,0.140138894,0.191606679,0.110119945,0.155467135,..
"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,Angola,AGO,900000,0,6753124.58,1340429384,2092642448,886475740.6,921566192.2,886792456.7,-784870216.6,273005000,1352005057,5714167.485,-2349425835,..
"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,Benin,BEN,-65331621.23,-69088213.01,-122321506.4,-141400184.6,59727707.34,40333256.98,58589597.16,17278285.27,32699285.33,17381205.54,31907387.65,9770518.684,31540511.05,..
"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,Botswana,BWA,7363747.162,2252734.207,7820718.332,896362.4344,-9708676.702,8889141.785,84632847.06,111366986.9,183245120.6,169693775.5,-865809.5439,120816944.5,-43451905.99,..
"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,Burkina Faso,BFA,-550940.4198,167140.4654,-14709965.43,683112.206,102372712.3,72955709.67,58306989.13,69546309.34,14104930.65,50509140.04,10268820.61,67713349.2,32781988.51,..
"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,Burundi,BDI,5839.231363,-11683240.67,..,..,..,..,166742.6715,27413.43862,152172.6914,36443.26615,9947.630353,5.6089,748041.3086,..
"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,Cabo Verde,CPV,316715.375,1396102.276,1896492.715,41799.85137,1408829.41,11058534.22,32772273.47,12449266.66,-15917680.67,7828267.685,15883950.1,15204750.87,25091203.66,..
"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,Cameroon,CMR,15095598.78,10210107.79,-66069390.85,500979940.4,187094444.8,-282311645.4,-157562379.6,-11787166.79,55817569.43,-38924018.94,21883311.37,107937662.7,7902439.947,..
"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,Central African Republic,CAF,3790427.722,..,..,..,..,..,..,..,..,..,..,..,..,..
"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,Chad,TCD,59848.1652,..,..,..,..,..,..,..,..,..,..,..,..,..
"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,Comoros,COM,1101877.861,..,0,0,0,0,..,..,..,..,..,..,..,..
"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,"Congo, Dem. Rep.",COD,..,-1800000,34800000,7200000,90875696.1,420534933.7,400663272.5,343601083.4,507780089.8,272333947.7,292224618,209231295.7,127347916.1,..
"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,"Congo, Rep.",COG,3793000,-259956696.1,-89543048.64,592308924.5,99829164.66,220444697.4,1282402137,1249284627,549211717.8,1196934605,44933603.2,13614873.58,22645835.66,..
"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,Cote d'Ivoire,CIV,..,7872255.622,9478480.544,44093478.89,15291715.68,14300850.76,-6401442.413,16218898.47,14408375.26,28651432.87,676031029.1,144652160.1,394308722.8,..
"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,Equatorial Guinea,GNQ,0,..,..,..,..,..,..,..,..,..,..,..,..,..
"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,Eritrea,ERI,..,-27875536.94,..,..,..,..,..,..,..,..,..,..,..,..
"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,Eswatini,SWZ,7614053.791,17074197.56,7016473.833,3906451.703,397539.9094,-8260784.705,-4885216.104,528943.3459,-1221506.838,-7308100.377,63840083.63,-8055945.291,20909693.63,..
"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,Ethiopia,ETH,0,..,0,..,..,..,..,..,..,..,..,..,..,..
"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,Gabon,GAB,28795497.42,346018552.7,243499233.8,377138433.4,25409750.02,910737093.7,236290565.8,480139200.1,16454489.99,45300000,-83709000,-62928333.33,-33779111.11,..
"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,"Gambia, The",GMB,0,..,..,-14645.54436,-58264986.86,-9987756.903,-4841377.585,-12220874.46,-1040482.832,3663099.972,2361578.449,-5577666.667,163111.1111,..
"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,Ghana,GHA,-14800000,0,6900000,0,25345000,1090000,670000,6400000,221426854.2,14664996.52,15910000,80850376.75,37200000,..
"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,Guinea,GIN,119696.3304,0,-49820000,-101350000,820000,2010000,-870000,3298786.74,5015200,21103628.66,1110000,-330000,1020000,..
"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,Guinea-Bissau,GNB,0,..,1350000,-1470000,858294.3083,-148865.7402,1841.955977,2747348.138,2345458.036,266900,333279.1897,-405061.6836,1086205.907,..
"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,Kenya,KEN,-442650.5589,10000,45988515.53,1577871.266,85988590.09,238371702.4,198610752,75118541.9,241990823.4,157404911.5,256588872.7,164384690.6,203954966.5,..
"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,Lesotho,LSO,0,0,0,0,0,0,0,0,..,..,..,..,..,..
"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,Liberia,LBR,5941000,779896563.7,-89999991.21,1518470884,-222310968.1,1388373413,327131058.1,-35530243.75,30389692.94,167663300.2,54174249.79,84075747.64,101971099.2,..
"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,Madagascar,MDG,1345000,-921000,26183741.01,43547460.53,42331378.83,36429424.92,15605638.75,36760390.8,81923951.09,89727785.42,105965703.4,117896273.8,214668887.5,..
"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,Malawi,MWI,0,-600000.184,-1330010.049,42300243.61,945143.995,-4542311.192,-4200133.014,-4736016.164,-5105979.583,-4215635.174,-5039519.276,-5668857.015,-6397549.519,..
"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,Mali,MLI,183646.8066,-18244989.99,-102756054,-26934421.38,4378360.595,15950180.56,2855031.765,614463.6165,82338423.45,96949928.97,12478213.37,289355.4808,59071982.62,..
"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,Mauritania,MRT,0,..,..,16753000,1463000,-2676000,18615000,27745000,212000,1035000,9664000,-772244223.9,4778666.667,..
"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,Mauritius,MUS,605511.5002,12951970.68,37838630.31,128685308.1,157810213.9,180366056.6,167887527.5,141126526,99663728.25,28294109.65,89229037.35,83349182.6,59416079,..
"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,Mozambique,MOZ,..,..,34511011.15,237864863.7,83588479.4,8851122.665,522297789.8,97009245.01,1521898.12,34720695.63,25983517.57,-14089797.87,-30886189.9,..
"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,Namibia,NAM,1352750.674,12068706.38,63951149.32,4905353.74,13479922.14,11149822.32,5255699.602,22227649.05,104319818.9,-7823452.503,-66482571.79,96819997.91,8985484.637,..
"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,Niger,NER,14691.58032,6686773.669,-94991760,-204394043.6,9298700.857,2183892.19,100759339.7,88660962.28,34138532.9,40212241.32,29088786.12,38617403.49,51540079.44,..
"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,Nigeria,NGA,414600000,168938514.5,1525344475,911719866.5,816759862.4,1530123712,1227434198,1614294500,1435203637,1305037777,1286176889,1380859538,1494910112,..
"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,Rwanda,RWA,..,..,..,..,..,..,..,3787824.111,3453281.389,47756563.65,15686571.47,17964147.25,17964000,..
"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,Sao Tome and Principe,STP,0,0,150291.9773,55224.39957,297256.4264,402787.5738,910218.6025,3931551.108,2654806.12,1006101.135,322067.0786,2393964.463,1408378.479,..
"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,Senegal,SEN,-9549527.207,19200009.63,87583618.98,7962905.597,47520562.98,55989903.26,33328634.41,27459642.99,31364061.41,223862543,82415299.63,52808330.23,113884055.5,..
"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,Seychelles,SYC,1125708.776,10500861.95,5335354.171,6151507.515,7918538.529,187640030.3,-68004849.15,-76872222.83,-87065679.23,-78430840.23,-64472202.79,-10272440.75,-7384720.352,..
"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,Sierra Leone,SLE,149620.413,..,-415299.9513,-33271.5153,..,..,..,..,..,..,..,..,..,..
"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,South Africa,ZAF,27974221.26,277178617.4,1311299639,-161293236.9,-153398301.6,2898869630,6519873358,7692076889,5514928846,4490478135,7449223484,4026961508,3113483460,..
"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,South Sudan,SSD,..,..,..,..,..,..,..,..,-1030000,-1970000,41981000,..,-70950000,..
"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,Sudan,SDN,0,0,0,..,..,..,..,..,..,..,..,..,..,..
"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,Tanzania,TZA,0,0,0,..,..,..,..,..,..,..,..,..,..,..
"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,Togo,TGO,0,11243185.46,35145930.56,76375178.3,1266206345,420306406.6,-20679910.47,358970286.2,348653283.9,256966270.2,-32575797.58,70205764.23,676658836,..
"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,Uganda,UGA,0,..,28850481.05,37214303.81,-11846569.59,46337028.07,-47207355.95,27018297.35,287623.8786,152900.2296,309432.6614,327251.7411,343152.1201,..
"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,Zambia,ZMB,0,..,269558000,1095400000,-1400000,-701897000,409468000,-976000000,-141579351,176719767.5,-72047870.2,45322767.3,696213536.5,..
"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,Zimbabwe,ZWE,17300000,7500000,..,43300000,42700000,49000000,27000000,72000000,22000000,28796690.16,42231841,26771876.93,33333333.33,..
"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,Angola,AGO,-334800000,878620000,2205298180,-3227211182,-3023770966,-1464627991,-7120017424,3657514667,10028215163,-179517618.9,-7397295409,-6456076413,-4098478748,..
"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,Benin,BEN,-2954844.091,-12794843.61,-18807407.38,53507087.74,161302390.8,281548556.3,360343380.3,405737328.6,149755663.3,131790853.8,200902719.3,194073683.2,230191998.5,..
"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,Botswana,BWA,95889963.04,57171313.17,208699416.1,218380384.2,293208111.9,163223420.6,67136668.83,515184275.5,378553780.9,122162734.7,177114236.2,228718290.8,260927936.1,..
"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,Burkina Faso,BFA,460000,23107520.48,56653992.33,38870701.36,143845512.3,329281976,490403410.5,357296974.3,231901703.7,390622353.4,2572690.322,268414907.9,207950227.8,..
"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,Burundi,BDI,1255434.743,11683246.08,348404.5346,780582.0036,3354999.181,604919.6515,116727136.5,81747197.23,49622865.77,55420.35666,316473.4494,983747.125,1044960.501,..
"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,Cabo Verde,CPV,252601.2166,34202238.38,126003552.2,116200563.6,102246382.2,128009964.8,89297444,180589795.4,96071472.84,126312006.1,111711633.7,107974093.7,105301877.8,..
"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,Cameroon,CMR,-112831336.8,159708006.2,746276649,536265313.2,653266626.6,527363935.6,547404749.8,725854540.9,694336734.9,663893595.2,814458940.9,765092012.8,781636119.5,..
"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,Central African Republic,CAF,697850.0651,889074.9126,42280000,61520000,36908455.89,70035157.33,1852792.612,3475007.991,3000000,7256090.484,6888751.401,18003535.39,25601157.42,..
"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,Chad,TCD,9400000,115172421.5,374900000,313000000,281900000,579793037.4,520200751.3,-675545915.4,559642022.5,244682121,363381636.4,460890506,566638950.9,..
"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,Comoros,COM,393003.1038,93636.1151,13839598.17,8350406.722,23118440.54,10375197.46,4231644.417,4684558.675,4936699.51,3569823.73,3919473.025,6859922.781,7859590.308,..
"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,"Congo, Dem. Rep.",COD,-14460000,94190400,-243200000,2742300000,1596024304,2891607809,1697585831,1499572152,1165720010,932374669.4,1047979483,1407563588,1350994226,..
"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,"Congo, Rep.",COG,22551558.22,-97897925.12,1184284701,1520744891,298288001.2,-69253909.37,1878325499,2887256932,4278118365,50574345.34,4416953734,4315250903,3366085029,..
"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,Cote d'Ivoire,CIV,48434429.69,234701731.5,397624744.3,358468317.3,301972462.5,330255520.7,407592122.1,439356961.2,494408755.8,577871524.2,975014998.8,620330654.4,1008704755,..
"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,Equatorial Guinea,GNQ,11073778.66,154499589.9,1636219625,2734000000,1975000000,985256411.5,582948701.9,167875182.6,233325072.8,53998812.9,304827249.5,396077778.6,452287114.4,..
"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,Eritrea,ERI,..,27870106.71,91000000,91000000,39000000,41358000,43859000,46511000,49323000,52305000,55468000,61015000,67116000,..
"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,Eswatini,SWZ,30108364.99,90658006.19,65705859.52,135660413.7,98708321.72,26480002.33,81790158.4,25782635.17,31498094.37,26852077.65,-57647593.39,31130826.66,127970922,..
"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,Ethiopia,ETH,0,134640000,221459581.4,288271568.3,628624806,278562822.2,1343876024,1855052154,2626517918,4142937496,4017159565,3360419369,2516228020,..
"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,Gabon,GAB,73457901.59,278061232,635674956.8,523939106.2,1123536919,677327365.5,324032442.4,1263109047,41707702.33,1243660160,1314029330,1379070811,1553136883,..
"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,"Gambia, The",GMB,14120000,43520000,39447343.71,37140887.81,36077136.08,41183457.77,68340322.38,23014092.04,-1692732.888,-1132320.07,5445631.489,32957945.27,32266071.55,..
"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,Ghana,GHA,14800000,165900000,2372540000,2527350000,3247588000,3294520000,3227000000,3363389444,3192320531,3485333369,3254990000,2989035000,2318800000,..
"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,Guinea,GIN,17860000,9942000,91030000,101350000,956060000,605560000,190000,-73758603.66,53272458.42,1618447260,577590000,352760000,44400000,..
"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,Guinea-Bissau,GNB,2020000,702270.8631,18890200,26240200,25024047.39,6624917.193,19639703.8,28852727.69,18575499.45,14221700,15652439.96,20553776.35,30612874.13,..
"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,Kenya,KEN,57081096.18,110904550.4,116259381,178064198.6,1450460112,1380167160,1118819097,820934459.3,619719962.3,678803417,1266137283,1625921131,1332436904,..
"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,Lesotho,LSO,16478706.52,32402238.3,91349553.1,9512771.55,61173319.21,56653435.23,50429031.34,94459059.36,206514459.9,159186980.4,123091950.4,128696373.5,117645547.2,..
"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,Liberia,LBR,225240000,20800000,127803424.5,2064680994,2086006933,2309981241,1998675366,501870828.6,232679832.5,311699760.3,247842983,129129754.8,137800000,..
"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,Madagascar,MDG,22387360.46,82952580.71,1293330142,912287179.8,815534454.5,814789934.7,565848886,555252070.5,328059305.6,540842779.8,464856589.6,612036371.4,227267487.3,..
"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,Malawi,MWI,23300000,25999996.36,49130371.23,97010558.69,812751769.8,-8885976.219,451362406.6,598086538.1,287746689.2,115700000,90200000,101464222,98422743.26,..
"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,Mali,MLI,5729716.324,60181780.68,646609200.6,371569832.6,556147161.6,397865237.2,307853389.3,144023010.6,275414753,356234602.7,559362392.1,467067198.1,493823353.8,..
"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,Mauritania,MRT,6736220.521,40096000,-3072044.396,130528391.3,588749564.2,1386098851,1126004760,502589833.8,501726765.7,271134845,588217194.8,772890477.2,-883561115.8,..
"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,Mauritius,MUS,41040223.9,265641239.4,256680711.8,429941788.7,433331010.9,589018302.8,293369157.1,455562151.8,216455188.3,378764432.3,479995890.3,371518185.9,472302807.1,..
"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,Mozambique,MOZ,9200000,139300000,930100407.8,1258453097,3663937118,5635092659,6697422432,4998799334,3868353885,3128149929,2319071971,2678190544,2180768236,..
"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,Namibia,NAM,29567264.72,196350763.3,829054473.4,287528974.4,803600584.6,1041555413,777073646.4,445582247.9,810405164.7,371166436.5,373575659.3,183488531.1,-40639850.24,..
"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,Niger,NER,40809537.23,15767212.37,633819197.1,796636157.9,1067186136,841227436.9,719338470.5,822967023.3,529476871.1,301332480.6,338710710.1,466042273,592758635.8,..
"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,Nigeria,NGA,587882970.6,1140167556,8555990007,6026253091,8841062051,7069908428,5562857987,4693828632,3064168904,4448732917,3502999131,1997485165,3299085483,..
"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,Rwanda,RWA,7660000,8100000,118670000,250504802.9,119105385.8,254963244.4,257642420.2,314742419,223334652.8,266300000,270110771.4,301552668.1,420159000,..
"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,Sao Tome and Principe,STP,0,3800000,15500000,50600000,32152348.55,22471527.03,12162344.82,26489982.13,27924059.14,23331087.12,34208489.03,23698321.49,28083273.26,..
"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,Senegal,SEN,56893144.78,81643690.12,331473910.3,272092888.5,338661995.6,276159533,311366768.8,403098056.4,409166125.8,472409799.8,588292998,847841574.8,983338154,..
"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,Seychelles,SYC,20239899.2,24326996.84,168251661.9,159795375,143240665.1,613208776.3,57289065.62,108355443.1,105893597.2,40854189.7,124465535.7,307664653.8,235678362.2,..
"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,Sierra Leone,SLE,32434698.87,39000824.52,110430202.5,238404157.8,950477689,722447242.9,429664580.1,375089628.5,252435829.4,137965732.5,198174760.5,217812919,367700000,..
"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,Somalia,SOM,5590000,270000,108000000,112000000,102000000,107330000,258000000,261000000,303000000,330000000,369000000,408000000,447000000,..
"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,South Africa,ZAF,-75722412.12,968831356,7624489974,3693271715,4139289123,4626029122,8232518816,5791659020,1521139945,2215307020,2058579911,5569462350,4624502604,..
"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,South Sudan,SSD,..,..,..,..,..,161000000,-793000000,1035825.73,150000,-7850000,1420000,60140000,-231840000,..
"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,Sudan,SDN,-31130000,392200000,1726298403,2063730998,1734376994,2311460740,1687884179,1251280889,1728373403,1063767535,1065298481,1135787164,..,..
"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,Tanzania,TZA,10000,463400858.8,952630000,1813200000,1229361018,1799646137,2087261310,1416088065,1506024896,864040000,937700000,1055991268,1112400000,..
"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,Togo,TGO,18239596.96,52818330.99,46304496.13,125064101.8,728710878.4,121511565.6,183599249,54020342.35,257860036.5,-46308331.62,88558699.5,-180972714.8,133312924.1,..
"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,Uganda,UGA,-5910000,160700000,841570802.7,543872727.3,894293858,1205388488,1096000000,1058564540,737652140.2,625704361.9,802704141,1055353353,1266026788,..
"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,Zambia,ZMB,202700000,121700000,694800000,1729300000,1108500000,1731500000,2099800000,1507800000,1582666667,662813935.4,1107519805,408438491.7,547967909.6,..
"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,Zimbabwe,ZWE,-12205847.82,23200000,105000000,122586666.7,344300000,349850000,373050000,472800000,399200000,343013813.4,247187738.8,744637199.2,280000000,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Angola,AGO,335700000,-878620000,-2198545055,4567640566,5116413414,2351103731,8041583617,-2770722211,-10813085379,452522618.9,8749300466,6461790581,1749052912,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Benin,BEN,-62376777.14,-56293369.4,-103514099,-194907272.3,-101574683.5,-241215299.3,-301753783.2,-388459043.3,-117056378,-114409648.3,-168995331.7,-184303164.5,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Botswana,BWA,-88526215.88,-54918578.97,-200878697.7,-217484021.8,-302916788.6,-154334278.8,17496178.23,-403817288.6,-195308660.3,47531040.8,-177980045.8,-107901346.4,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Burkina Faso,BFA,..,..,-71363957.76,-38187589.15,-41472799.99,-256326266.4,-432096421.4,-287750665,-217796773,-340113213.4,7696130.292,-200701558.7,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Burundi,BDI,-1249595.512,-11683240.67,-348404.5346,-780582.0036,-3354999.181,-604919.6515,-116560393.8,-81719783.8,-49470693.08,-18977.0905,-306525.819,-983747.125,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Cabo Verde,CPV,64114.15842,-32806136.11,-124107059.5,-116158763.7,-100837552.8,-116951430.5,-56525170.52,-168140528.8,-111989153.5,-118483738.4,-95827683.64,-92769342.87,-80210674.14,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Cameroon,CMR,127926935.6,-149497898.4,-812346039.8,-35285372.8,-466172181.8,-809675581.1,-704967129.3,-737641707.7,-638519165.4,-702817614.1,-792575629.6,-657154350.1,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Central African Republic,CAF,3092577.657,..,..,..,..,..,..,..,..,..,..,..,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Chad,TCD,0,..,..,..,..,..,..,..,..,..,..,..,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Comoros,COM,708874.7573,..,-13839598.17,-8350406.722,-23118440.54,-10375197.46,..,-4684558.675,-4936699.51,-3569823.73,-3919473.025,-6859922.781,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,"Congo, Dem. Rep.",COD,..,..,278000000,-2735100000,-1596024304,-2891607809,-1697585831,-1499572152,-1165720010,-932374669.4,-1047979483,-1407563588,-1350994226,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,"Congo, Rep.",COG,0,-162058771,-1273827749,-928435966.1,-198458836.5,289698606.8,-595923361.8,-1637972305,-3728906647,1146360259,..,..,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Cote d'Ivoire,CIV,..,..,-388146263.7,-314374838.5,-286680746.8,-315954669.9,-413993564.5,-423138062.7,-480000380.5,-549220091.3,-298983969.7,-475678494.3,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Equatorial Guinea,GNQ,-11073778.66,..,..,..,..,..,..,..,..,..,..,..,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Eritrea,ERI,..,-27875536.94,..,..,..,..,..,..,..,..,..,..,..,..
